"weapon_name","weapon_type","map_name"
AK-47,rifle,de_nuke
M4A1,rifle,de_nuke
AK-47,rifle,de_nuke
AK-47,rifle,de_nuke
AK-47,rifle,de_nuke
AK-47,rifle,de_nuke
Desert Eagle,pistol,de_nuke
Five-SeveN,pistol,de_nuke
Five-SeveN,pistol,de_nuke
Five-SeveN,pistol,de_nuke
Desert Eagle,pistol,de_nuke
Dual Berettas,pistol,de_nuke
P250,pistol,de_nuke
M4A1,rifle,de_nuke
M4A1,rifle,de_nuke
MP9,smg,de_nuke
MP9,smg,de_nuke
M4A4,rifle,de_nuke
AK-47,rifle,de_nuke
AK-47,rifle,de_nuke
AK-47,rifle,de_nuke
AK-47,rifle,de_nuke
AWP,sniper,de_nuke
AK-47,rifle,de_nuke
M4A1,rifle,de_nuke
AK-47,rifle,de_nuke
MAC-10,smg,de_nuke
M4A1,rifle,de_nuke
M4A4,rifle,de_nuke
Zeus x27,melee,de_nuke
AWP,sniper,de_nuke
AK-47,rifle,de_nuke
Galil AR,rifle,de_nuke
AK-47,rifle,de_nuke
M4A1,rifle,de_nuke
AK-47,rifle,de_nuke
AWP,sniper,de_nuke
M4A1,rifle,de_nuke
M4A1,rifle,de_nuke
Tec-9,pistol,de_nuke
M4A1,rifle,de_nuke
Tec-9,pistol,de_nuke
Tec-9,pistol,de_nuke
M4A4,rifle,de_nuke
Tec-9,pistol,de_nuke
Desert Eagle,pistol,de_nuke
AK-47,rifle,de_nuke
AK-47,rifle,de_nuke
AK-47,rifle,de_nuke
M4A1,rifle,de_nuke
M4A1,rifle,de_nuke
AWP,sniper,de_nuke
M4A1,rifle,de_nuke
MAC-10,smg,de_nuke
AK-47,rifle,de_nuke
Galil AR,rifle,de_nuke
M4A1,rifle,de_nuke
AK-47,rifle,de_nuke
M4A1,rifle,de_nuke
M4A1,rifle,de_nuke
AWP,sniper,de_nuke
M4A1,rifle,de_nuke
Galil AR,rifle,de_nuke
AK-47,rifle,de_nuke
Tec-9,pistol,de_nuke
AK-47,rifle,de_nuke
MAC-10,smg,de_nuke
Tec-9,pistol,de_nuke
Desert Eagle,pistol,de_overpass
Tec-9,pistol,de_overpass
AK-47,rifle,de_overpass
AWP,sniper,de_overpass
M4A1,rifle,de_overpass
Dual Berettas,pistol,de_dust2
Dual Berettas,pistol,de_dust2
P250,pistol,de_dust2
M4A1,rifle,de_dust2
M4A1,rifle,de_dust2
M4A1,rifle,de_dust2
AK-47,rifle,de_dust2
M4A4,rifle,de_dust2
Galil AR,rifle,de_dust2
SSG 08,sniper,de_dust2
Desert Eagle,pistol,de_dust2
MP9,smg,de_dust2
MAC-10,smg,de_dust2
Five-SeveN,pistol,de_dust2
Desert Eagle,pistol,de_dust2
Desert Eagle,pistol,de_dust2
AK-47,rifle,de_dust2
AK-47,rifle,de_dust2
MP9,smg,de_dust2
Zeus x27,melee,de_dust2
Five-SeveN,pistol,de_dust2
Five-SeveN,pistol,de_dust2
AK-47,rifle,de_dust2
AK-47,rifle,de_dust2
AWP,sniper,de_dust2
AK-47,rifle,de_dust2
M4A1,rifle,de_dust2
M4A1,rifle,de_dust2
AK-47,rifle,de_dust2
AWP,sniper,de_dust2
M4A1,rifle,de_dust2
AK-47,rifle,de_dust2
M4A1,rifle,de_dust2
AWP,sniper,de_dust2
AK-47,rifle,de_dust2
AK-47,rifle,de_dust2
FAMAS,rifle,de_dust2
M4A1,rifle,de_dust2
M4A1,rifle,de_dust2
AWP,sniper,de_dust2
UMP-45,smg,de_dust2
AK-47,rifle,de_dust2
M4A1,rifle,de_dust2
AK-47,rifle,de_dust2
MP9,smg,de_dust2
P250,pistol,de_dust2
M4A1,rifle,de_dust2
M4A1,rifle,de_dust2
M4A1,rifle,de_dust2
AK-47,rifle,de_dust2
AWP,sniper,de_dust2
AK-47,rifle,de_dust2
M4A1,rifle,de_dust2
AK-47,rifle,de_dust2
AWP,sniper,de_dust2
Tec-9,pistol,de_dust2
Tec-9,pistol,de_dust2
AK-47,rifle,de_dust2
Desert Eagle,pistol,de_dust2
MP9,smg,de_dust2
M4A1,rifle,de_dust2
P250,pistol,de_dust2
Five-SeveN,pistol,de_dust2
Five-SeveN,pistol,de_dust2
P250,pistol,de_dust2
Five-SeveN,pistol,de_dust2
M4A1,rifle,de_dust2
AWP,sniper,de_dust2
M4A1,rifle,de_dust2
M4A1,rifle,de_dust2
AK-47,rifle,de_dust2
AK-47,rifle,de_dust2
M4A1,rifle,de_dust2
M4A1,rifle,de_dust2
AK-47,rifle,de_dust2
M4A1,rifle,de_dust2
AK-47,rifle,de_dust2
Tec-9,pistol,de_dust2
AK-47,rifle,de_dust2
M4A1,rifle,de_dust2
M4A1,rifle,de_dust2
AK-47,rifle,de_dust2
M4A1,rifle,de_dust2
MP9,smg,de_dust2
M4A1,rifle,de_dust2
M4A1,rifle,de_dust2
M4A1,rifle,de_dust2
AK-47,rifle,de_dust2
AK-47,rifle,de_dust2
AK-47,rifle,de_dust2
M4A1,rifle,de_dust2
M4A1,rifle,de_dust2
AWP,sniper,de_dust2
M4A4,rifle,de_dust2
Tec-9,pistol,de_dust2
AK-47,rifle,de_dust2
AWP,sniper,de_dust2
P250,pistol,de_dust2
Dual Berettas,pistol,de_dust2
AK-47,rifle,de_dust2
AK-47,rifle,de_dust2
Galil AR,rifle,de_dust2
Galil AR,rifle,de_dust2
Desert Eagle,pistol,de_dust2
Desert Eagle,pistol,de_dust2
Galil AR,rifle,de_dust2
SSG 08,sniper,de_dust2
MP9,smg,de_dust2
SSG 08,sniper,de_dust2
Five-SeveN,pistol,de_dust2
Desert Eagle,pistol,de_dust2
M4A1,rifle,de_dust2
Tec-9,pistol,de_dust2
Desert Eagle,pistol,de_dust2
Desert Eagle,pistol,de_dust2
Tec-9,pistol,de_dust2
M4A1,rifle,de_dust2
Desert Eagle,pistol,de_dust2
M4A1,rifle,de_dust2
AWP,sniper,de_dust2
FAMAS,rifle,de_dust2
Tec-9,pistol,de_dust2
Tec-9,pistol,de_dust2
Desert Eagle,pistol,de_dust2
Tec-9,pistol,de_dust2
Tec-9,pistol,de_dust2
Tec-9,pistol,de_dust2
M4A1,rifle,de_dust2
M4A1,rifle,de_dust2
Tec-9,pistol,de_inferno
Galil AR,rifle,de_inferno
M4A1,rifle,de_inferno
M4A1,rifle,de_inferno
AK-47,rifle,de_inferno
M4A1,rifle,de_inferno
Galil AR,rifle,de_inferno
MP9,smg,de_inferno
M4A1,rifle,de_inferno
MAC-10,smg,de_inferno
M4A1,rifle,de_inferno
MP9,smg,de_inferno
Tec-9,pistol,de_inferno
MAC-10,smg,de_inferno
Galil AR,rifle,de_inferno
AK-47,rifle,de_inferno
Desert Eagle,pistol,de_inferno
Tec-9,pistol,de_inferno
AK-47,rifle,de_inferno
MAC-10,smg,de_inferno
SSG 08,sniper,de_inferno
Five-SeveN,pistol,de_inferno
Desert Eagle,pistol,de_inferno
Five-SeveN,pistol,de_inferno
AK-47,rifle,de_inferno
AK-47,rifle,de_inferno
Galil AR,rifle,de_inferno
M4A1,rifle,de_inferno
AK-47,rifle,de_inferno
AK-47,rifle,de_inferno
AK-47,rifle,de_inferno
M4A1,rifle,de_inferno
AK-47,rifle,de_inferno
Galil AR,rifle,de_inferno
Galil AR,rifle,de_inferno
M4A1,rifle,de_inferno
Galil AR,rifle,de_inferno
AK-47,rifle,de_inferno
AWP,sniper,de_inferno
M4A1,rifle,de_inferno
Galil AR,rifle,de_inferno
MP9,smg,de_inferno
Galil AR,rifle,de_inferno
M4A1,rifle,de_inferno
Tec-9,pistol,de_inferno
M4A1,rifle,de_inferno
FAMAS,rifle,de_inferno
Tec-9,pistol,de_inferno
Tec-9,pistol,de_inferno
AK-47,rifle,de_inferno
Tec-9,pistol,de_inferno
MAC-10,smg,de_inferno
Tec-9,pistol,de_inferno
M4A4,rifle,de_inferno
M4A1,rifle,de_inferno
Desert Eagle,pistol,de_inferno
M4A1,rifle,de_inferno
MAC-10,smg,de_inferno
Galil AR,rifle,de_inferno
Galil AR,rifle,de_inferno
Tec-9,pistol,de_inferno
M4A1,rifle,de_inferno
M4A1,rifle,de_inferno
Galil AR,rifle,de_inferno
Galil AR,rifle,de_inferno
Tec-9,pistol,de_inferno
Tec-9,pistol,de_inferno
M4A4,rifle,de_inferno
Tec-9,pistol,de_inferno
M4A1,rifle,de_inferno
AK-47,rifle,de_inferno
M4A4,rifle,de_inferno
AK-47,rifle,de_inferno
AK-47,rifle,de_inferno
AWP,sniper,de_inferno
M4A4,rifle,de_inferno
M4A1,rifle,de_inferno
Galil AR,rifle,de_inferno
M4A4,rifle,de_inferno
AK-47,rifle,de_inferno
MP9,smg,de_inferno
M4A1,rifle,de_inferno
AK-47,rifle,de_inferno
Galil AR,rifle,de_inferno
M4A4,rifle,de_inferno
Tec-9,pistol,de_inferno
M4A4,rifle,de_inferno
M4A1,rifle,de_inferno
Galil AR,rifle,de_inferno
P250,pistol,de_inferno
AK-47,rifle,de_inferno
AWP,sniper,de_inferno
AK-47,rifle,de_inferno
AK-47,rifle,de_inferno
M4A1,rifle,de_inferno
AK-47,rifle,de_inferno
M4A4,rifle,de_inferno
M4A1,rifle,de_inferno
M4A4,rifle,de_inferno
M4A1,rifle,de_inferno
Desert Eagle,pistol,de_inferno
Dual Berettas,pistol,de_inferno
Dual Berettas,pistol,de_inferno
AK-47,rifle,de_inferno
MP9,smg,de_inferno
AK-47,rifle,de_inferno
Galil AR,rifle,de_inferno
MAC-10,smg,de_inferno
Five-SeveN,pistol,de_inferno
MAC-10,smg,de_inferno
MP9,smg,de_inferno
UMP-45,smg,de_inferno
Five-SeveN,pistol,de_inferno
Five-SeveN,pistol,de_inferno
Galil AR,rifle,de_inferno
M4A4,rifle,de_inferno
M4A1,rifle,de_inferno
Dual Berettas,pistol,de_inferno
AK-47,rifle,de_inferno
M4A1,rifle,de_inferno
AK-47,rifle,de_inferno
AK-47,rifle,de_inferno
M4A1,rifle,de_inferno
M4A1,rifle,de_inferno
AWP,sniper,de_inferno
M4A1,rifle,de_inferno
M4A1,rifle,de_inferno
M4A1,rifle,de_inferno
AK-47,rifle,de_inferno
M4A1,rifle,de_inferno
AK-47,rifle,de_inferno
AK-47,rifle,de_inferno
M4A4,rifle,de_inferno
M4A1,rifle,de_inferno
AK-47,rifle,de_inferno
M4A1,rifle,de_overpass
Dual Berettas,pistol,de_anubis
AK-47,rifle,de_anubis
Five-SeveN,pistol,de_anubis
Galil AR,rifle,de_anubis
AK-47,rifle,de_anubis
MAC-10,smg,de_anubis
Galil AR,rifle,de_anubis
Galil AR,rifle,de_anubis
MP9,smg,de_anubis
UMP-45,smg,de_anubis
MP9,smg,de_anubis
Desert Eagle,pistol,de_anubis
FAMAS,rifle,de_anubis
MP9,smg,de_anubis
Tec-9,pistol,de_anubis
AK-47,rifle,de_anubis
Desert Eagle,pistol,de_anubis
M4A1,rifle,de_anubis
Desert Eagle,pistol,de_anubis
Tec-9,pistol,de_anubis
M4A1,rifle,de_anubis
Desert Eagle,pistol,de_anubis
Tec-9,pistol,de_anubis
P250,pistol,de_anubis
AK-47,rifle,de_anubis
AK-47,rifle,de_anubis
AK-47,rifle,de_anubis
AK-47,rifle,de_anubis
AWP,sniper,de_anubis
AK-47,rifle,de_anubis
AWP,sniper,de_anubis
M4A4,rifle,de_anubis
M4A1,rifle,de_anubis
M4A1,rifle,de_anubis
Desert Eagle,pistol,de_anubis
Desert Eagle,pistol,de_anubis
Tec-9,pistol,de_anubis
Desert Eagle,pistol,de_anubis
SSG 08,sniper,de_anubis
AK-47,rifle,de_anubis
AWP,sniper,de_anubis
AK-47,rifle,de_anubis
M4A1,rifle,de_anubis
AK-47,rifle,de_anubis
AK-47,rifle,de_anubis
M4A1,rifle,de_anubis
AK-47,rifle,de_anubis
M4A1,rifle,de_anubis
AK-47,rifle,de_anubis
M4A4,rifle,de_anubis
AK-47,rifle,de_anubis
M4A1,rifle,de_anubis
M4A1,rifle,de_anubis
AK-47,rifle,de_anubis
AK-47,rifle,de_anubis
Galil AR,rifle,de_anubis
M4A1,rifle,de_anubis
M4A4,rifle,de_anubis
M4A1,rifle,de_anubis
M4A1,rifle,de_anubis
Galil AR,rifle,de_anubis
AWP,sniper,de_anubis
AK-47,rifle,de_anubis
Galil AR,rifle,de_anubis
AWP,sniper,de_anubis
M4A1,rifle,de_anubis
M4A1,rifle,de_anubis
AK-47,rifle,de_anubis
M4A1,rifle,de_anubis
AK-47,rifle,de_anubis
AK-47,rifle,de_anubis
AK-47,rifle,de_anubis
M4A1,rifle,de_anubis
AK-47,rifle,de_anubis
M4A1,rifle,de_anubis
AWP,sniper,de_anubis
M4A1,rifle,de_anubis
UMP-45,smg,de_anubis
AK-47,rifle,de_anubis
AK-47,rifle,de_anubis
FAMAS,rifle,de_anubis
Five-SeveN,pistol,de_anubis
MP9,smg,de_anubis
AK-47,rifle,de_anubis
FAMAS,rifle,de_anubis
MP9,smg,de_anubis
AK-47,rifle,de_anubis
MP9,smg,de_anubis
Tec-9,pistol,de_anubis
Tec-9,pistol,de_anubis
Tec-9,pistol,de_anubis
M4A1,rifle,de_anubis
M4A1,rifle,de_anubis
M4A1,rifle,de_anubis
MP9,smg,de_anubis
Tec-9,pistol,de_anubis
MP9,smg,de_anubis
MP9,smg,de_anubis
Tec-9,pistol,de_anubis
Tec-9,pistol,de_anubis
Tec-9,pistol,de_anubis
Tec-9,pistol,de_anubis
Tec-9,pistol,de_anubis
Desert Eagle,pistol,de_anubis
M4A1,rifle,de_anubis
Tec-9,pistol,de_anubis
AWP,sniper,de_anubis
Tec-9,pistol,de_anubis
Tec-9,pistol,de_anubis
AK-47,rifle,de_anubis
AK-47,rifle,de_anubis
AWP,sniper,de_anubis
AK-47,rifle,de_anubis
AWP,sniper,de_anubis
M4A1,rifle,de_anubis
AK-47,rifle,de_anubis
M4A1,rifle,de_anubis
AWP,sniper,de_anubis
AK-47,rifle,de_anubis
AK-47,rifle,de_anubis
M4A1,rifle,de_anubis
M4A1,rifle,de_anubis
FAMAS,rifle,de_anubis
M4A1,rifle,de_anubis
AK-47,rifle,de_anubis
M4A1,rifle,de_anubis
Tec-9,pistol,de_anubis
AK-47,rifle,de_anubis
Galil AR,rifle,de_anubis
Tec-9,pistol,de_anubis
AK-47,rifle,de_anubis
AWP,sniper,de_anubis
FAMAS,rifle,de_anubis
FAMAS,rifle,de_anubis
AK-47,rifle,de_anubis
Tec-9,pistol,de_anubis
Tec-9,pistol,de_anubis
Tec-9,pistol,de_anubis
M4A1,rifle,de_anubis
M4A1,rifle,de_anubis
Galil AR,rifle,de_anubis
AK-47,rifle,de_anubis
AK-47,rifle,de_anubis
AK-47,rifle,de_anubis
AK-47,rifle,de_anubis
Five-SeveN,pistol,de_anubis
M4A1,rifle,de_anubis
AWP,sniper,de_anubis
M4A1,rifle,de_anubis
MP9,smg,de_anubis
FAMAS,rifle,de_anubis
AK-47,rifle,de_anubis
AK-47,rifle,de_anubis
Five-SeveN,pistol,de_anubis
FAMAS,rifle,de_anubis
Desert Eagle,pistol,de_anubis
Tec-9,pistol,de_anubis
AK-47,rifle,de_anubis
FAMAS,rifle,de_anubis
Five-SeveN,pistol,de_anubis
Dual Berettas,pistol,de_inferno
Dual Berettas,pistol,de_inferno
Dual Berettas,pistol,de_inferno
AK-47,rifle,de_inferno
MAC-10,smg,de_inferno
MAC-10,smg,de_inferno
Galil AR,rifle,de_inferno
AK-47,rifle,de_inferno
M4A1,rifle,de_inferno
M4A1,rifle,de_inferno
M4A1,rifle,de_inferno
M4A1,rifle,de_inferno
M4A1,rifle,de_inferno
AK-47,rifle,de_inferno
M4A1,rifle,de_inferno
M4A1,rifle,de_inferno
M4A1,rifle,de_inferno
MP9,smg,de_inferno
AK-47,rifle,de_inferno
AK-47,rifle,de_inferno
AK-47,rifle,de_inferno
M4A1,rifle,de_inferno
AWP,sniper,de_inferno
AK-47,rifle,de_inferno
M4A1,rifle,de_inferno
M4A1,rifle,de_inferno
AK-47,rifle,de_inferno
AK-47,rifle,de_inferno
M4A1,rifle,de_inferno
AK-47,rifle,de_inferno
M4A1,rifle,de_inferno
Tec-9,pistol,de_inferno
Galil AR,rifle,de_inferno
M4A1,rifle,de_inferno
Sawed-Off,shotgun,de_inferno
Tec-9,pistol,de_inferno
Tec-9,pistol,de_inferno
Tec-9,pistol,de_inferno
P250,pistol,de_inferno
P250,pistol,de_inferno
AK-47,rifle,de_inferno
M4A1,rifle,de_inferno
M4A1,rifle,de_inferno
AK-47,rifle,de_inferno
AK-47,rifle,de_inferno
M4A4,rifle,de_inferno
AK-47,rifle,de_inferno
M4A1,rifle,de_inferno
AK-47,rifle,de_inferno
M4A1,rifle,de_inferno
M4A1,rifle,de_inferno
MP9,smg,de_inferno
M4A1,rifle,de_inferno
AK-47,rifle,de_inferno
AK-47,rifle,de_inferno
FAMAS,rifle,de_inferno
AK-47,rifle,de_inferno
M4A1,rifle,de_inferno
AK-47,rifle,de_inferno
AK-47,rifle,de_inferno
M4A1,rifle,de_inferno
M4A1,rifle,de_inferno
AWP,sniper,de_inferno
AWP,sniper,de_inferno
Tec-9,pistol,de_inferno
M4A1,rifle,de_inferno
Tec-9,pistol,de_inferno
AK-47,rifle,de_inferno
MAC-10,smg,de_inferno
Galil AR,rifle,de_inferno
M4A4,rifle,de_inferno
M4A1,rifle,de_inferno
AK-47,rifle,de_inferno
Dual Berettas,pistol,de_inferno
Tec-9,pistol,de_inferno
AK-47,rifle,de_inferno
Desert Eagle,pistol,de_inferno
Five-SeveN,pistol,de_inferno
Galil AR,rifle,de_inferno
Galil AR,rifle,de_inferno
Dual Berettas,pistol,de_inferno
MP9,smg,de_inferno
M4A1,rifle,de_inferno
M4A4,rifle,de_inferno
MP9,smg,de_inferno
M4A1,rifle,de_inferno
AK-47,rifle,de_inferno
AK-47,rifle,de_inferno
AK-47,rifle,de_inferno
Tec-9,pistol,de_inferno
AK-47,rifle,de_inferno
AK-47,rifle,de_inferno
Desert Eagle,pistol,de_inferno
Tec-9,pistol,de_inferno
Desert Eagle,pistol,de_inferno
Tec-9,pistol,de_inferno
AK-47,rifle,de_inferno
AK-47,rifle,de_inferno
AK-47,rifle,de_inferno
AWP,sniper,de_inferno
AK-47,rifle,de_inferno
AK-47,rifle,de_inferno
M4A1,rifle,de_inferno
Tec-9,pistol,de_inferno
MAC-10,smg,de_inferno
M4A1,rifle,de_inferno
Tec-9,pistol,de_inferno
Tec-9,pistol,de_inferno
Tec-9,pistol,de_inferno
AK-47,rifle,de_inferno
AK-47,rifle,de_inferno
AK-47,rifle,de_inferno
AK-47,rifle,de_inferno
AK-47,rifle,de_inferno
M4A1,rifle,de_inferno
AWP,sniper,de_inferno
CZ75 Auto,pistol,de_inferno
MP9,smg,de_overpass
AK-47,rifle,de_overpass
AK-47,rifle,de_overpass
M4A1,rifle,de_overpass
M4A1,rifle,de_inferno
M4A1,rifle,de_inferno
FAMAS,rifle,de_inferno
MP9,smg,de_inferno
M4A1,rifle,de_inferno
Galil AR,rifle,de_inferno
M4A1,rifle,de_inferno
Galil AR,rifle,de_inferno
Tec-9,pistol,de_inferno
Desert Eagle,pistol,de_inferno
MAC-10,smg,de_inferno
MP9,smg,de_inferno
Desert Eagle,pistol,de_inferno
Desert Eagle,pistol,de_inferno
SSG 08,sniper,de_inferno
Tec-9,pistol,de_inferno
AK-47,rifle,de_inferno
Galil AR,rifle,de_inferno
AK-47,rifle,de_inferno
AK-47,rifle,de_inferno
AK-47,rifle,de_inferno
M4A1,rifle,de_inferno
AK-47,rifle,de_inferno
AWP,sniper,de_inferno
AWP,sniper,de_inferno
MAC-10,smg,de_inferno
AK-47,rifle,de_inferno
AK-47,rifle,de_inferno
M4A1,rifle,de_inferno
M4A1,rifle,de_inferno
FAMAS,rifle,de_inferno
P250,pistol,de_inferno
MP9,smg,de_inferno
M4A1,rifle,de_inferno
M4A1,rifle,de_inferno
Tec-9,pistol,de_inferno
Tec-9,pistol,de_inferno
Galil AR,rifle,de_inferno
AK-47,rifle,de_inferno
AK-47,rifle,de_inferno
AWP,sniper,de_inferno
M4A1,rifle,de_inferno
M4A1,rifle,de_inferno
Desert Eagle,pistol,de_inferno
AK-47,rifle,de_inferno
Tec-9,pistol,de_inferno
MAC-10,smg,de_inferno
Zeus x27,melee,de_inferno
M4A1,rifle,de_inferno
M4A1,rifle,de_inferno
Dual Berettas,pistol,de_inferno
AK-47,rifle,de_inferno
M4A1,rifle,de_inferno
M4A4,rifle,de_inferno
M4A4,rifle,de_inferno
M4A1,rifle,de_inferno
AK-47,rifle,de_inferno
AK-47,rifle,de_inferno
AK-47,rifle,de_inferno
AK-47,rifle,de_inferno
AWP,sniper,de_inferno
AK-47,rifle,de_inferno
M4A1,rifle,de_inferno
M4A1,rifle,de_inferno
AK-47,rifle,de_inferno
M4A1,rifle,de_inferno
AK-47,rifle,de_inferno
Five-SeveN,pistol,de_inferno
M4A1,rifle,de_inferno
AWP,sniper,de_inferno
AWP,sniper,de_inferno
AK-47,rifle,de_inferno
M4A1,rifle,de_inferno
Five-SeveN,pistol,de_inferno
Tec-9,pistol,de_inferno
AK-47,rifle,de_inferno
Tec-9,pistol,de_inferno
M4A1,rifle,de_inferno
Tec-9,pistol,de_inferno
Five-SeveN,pistol,de_inferno
Dual Berettas,pistol,de_inferno
Dual Berettas,pistol,de_inferno
M4A1,rifle,de_inferno
MP9,smg,de_inferno
M4A1,rifle,de_inferno
FAMAS,rifle,de_inferno
FAMAS,rifle,de_inferno
MAC-10,smg,de_inferno
Desert Eagle,pistol,de_inferno
Desert Eagle,pistol,de_inferno
Desert Eagle,pistol,de_inferno
Tec-9,pistol,de_inferno
SSG 08,sniper,de_inferno
AK-47,rifle,de_inferno
Five-SeveN,pistol,de_inferno
Five-SeveN,pistol,de_inferno
AK-47,rifle,de_inferno
AK-47,rifle,de_inferno
Tec-9,pistol,de_inferno
M4A1,rifle,de_inferno
AK-47,rifle,de_inferno
Desert Eagle,pistol,de_inferno
MP9,smg,de_inferno
M4A1,rifle,de_inferno
AK-47,rifle,de_inferno
MP9,smg,de_inferno
Five-SeveN,pistol,de_inferno
MP9,smg,de_inferno
MP9,smg,de_inferno
Five-SeveN,pistol,de_inferno
MP9,smg,de_inferno
Desert Eagle,pistol,de_inferno
MAC-10,smg,de_inferno
AWP,sniper,de_inferno
AWP,sniper,de_inferno
M4A1,rifle,de_inferno
AK-47,rifle,de_inferno
M4A4,rifle,de_inferno
AK-47,rifle,de_inferno
AK-47,rifle,de_inferno
AK-47,rifle,de_inferno
M4A1,rifle,de_inferno
MP9,smg,de_inferno
FAMAS,rifle,de_inferno
Tec-9,pistol,de_inferno
MP9,smg,de_inferno
FAMAS,rifle,de_inferno
AK-47,rifle,de_inferno
AK-47,rifle,de_overpass
M4A1,rifle,de_overpass
M4A1,rifle,de_overpass
AK-47,rifle,de_overpass
Five-SeveN,pistol,de_ancient
MP9,smg,de_ancient
Desert Eagle,pistol,de_ancient
Galil AR,rifle,de_ancient
FAMAS,rifle,de_ancient
Five-SeveN,pistol,de_ancient
Five-SeveN,pistol,de_ancient
AK-47,rifle,de_ancient
Galil AR,rifle,de_ancient
Galil AR,rifle,de_ancient
Galil AR,rifle,de_ancient
Desert Eagle,pistol,de_ancient
AK-47,rifle,de_ancient
Dual Berettas,pistol,de_ancient
Desert Eagle,pistol,de_ancient
MAC-10,smg,de_ancient
Desert Eagle,pistol,de_ancient
Galil AR,rifle,de_ancient
MAC-10,smg,de_ancient
Five-SeveN,pistol,de_ancient
M4A1,rifle,de_ancient
M4A1,rifle,de_ancient
M4A1,rifle,de_ancient
M4A1,rifle,de_ancient
AWP,sniper,de_ancient
AK-47,rifle,de_ancient
AK-47,rifle,de_ancient
Tec-9,pistol,de_ancient
AK-47,rifle,de_ancient
AK-47,rifle,de_ancient
MAC-10,smg,de_ancient
Five-SeveN,pistol,de_ancient
MP9,smg,de_ancient
MP9,smg,de_ancient
Five-SeveN,pistol,de_ancient
M4A1,rifle,de_ancient
AWP,sniper,de_ancient
AK-47,rifle,de_ancient
M4A1,rifle,de_ancient
M4A1,rifle,de_ancient
M4A1,rifle,de_ancient
AK-47,rifle,de_ancient
AK-47,rifle,de_ancient
AK-47,rifle,de_ancient
AK-47,rifle,de_ancient
M4A1,rifle,de_ancient
MP9,smg,de_ancient
AK-47,rifle,de_ancient
MP9,smg,de_ancient
MP9,smg,de_ancient
MP9,smg,de_ancient
AK-47,rifle,de_ancient
AWP,sniper,de_ancient
MP9,smg,de_ancient
M4A1,rifle,de_ancient
AWP,sniper,de_ancient
AK-47,rifle,de_ancient
M4A1,rifle,de_ancient
M4A1,rifle,de_ancient
M4A1,rifle,de_ancient
AK-47,rifle,de_ancient
AK-47,rifle,de_ancient
AK-47,rifle,de_ancient
AK-47,rifle,de_ancient
M4A1,rifle,de_ancient
AWP,sniper,de_ancient
AK-47,rifle,de_ancient
AK-47,rifle,de_ancient
M4A1,rifle,de_ancient
M4A1,rifle,de_ancient
M4A1,rifle,de_ancient
MP9,smg,de_ancient
M4A1,rifle,de_ancient
AK-47,rifle,de_ancient
Tec-9,pistol,de_ancient
FAMAS,rifle,de_ancient
M4A1,rifle,de_ancient
AK-47,rifle,de_ancient
Galil AR,rifle,de_ancient
M4A1,rifle,de_ancient
AWP,sniper,de_ancient
M4A1,rifle,de_ancient
Galil AR,rifle,de_ancient
Galil AR,rifle,de_ancient
M4A1,rifle,de_ancient
Galil AR,rifle,de_ancient
Tec-9,pistol,de_ancient
Dual Berettas,pistol,de_ancient
AK-47,rifle,de_ancient
MAC-10,smg,de_ancient
MAC-10,smg,de_ancient
Five-SeveN,pistol,de_ancient
MP9,smg,de_ancient
Galil AR,rifle,de_ancient
MP9,smg,de_ancient
Desert Eagle,pistol,de_ancient
Five-SeveN,pistol,de_ancient
Five-SeveN,pistol,de_ancient
AK-47,rifle,de_ancient
Desert Eagle,pistol,de_ancient
MAC-10,smg,de_ancient
Zeus x27,melee,de_ancient
AK-47,rifle,de_ancient
P250,pistol,de_ancient
AK-47,rifle,de_ancient
AK-47,rifle,de_ancient
M4A1,rifle,de_ancient
M4A1,rifle,de_ancient
M4A1,rifle,de_ancient
AWP,sniper,de_ancient
AK-47,rifle,de_ancient
AK-47,rifle,de_ancient
M4A4,rifle,de_ancient
M4A4,rifle,de_ancient
AK-47,rifle,de_ancient
AK-47,rifle,de_ancient
AK-47,rifle,de_ancient
M4A1,rifle,de_ancient
AK-47,rifle,de_ancient
AK-47,rifle,de_ancient
M4A1,rifle,de_ancient
Desert Eagle,pistol,de_ancient
AWP,sniper,de_ancient
AK-47,rifle,de_ancient
M4A1,rifle,de_ancient
M4A1,rifle,de_ancient
AK-47,rifle,de_ancient
AK-47,rifle,de_ancient
M4A1,rifle,de_ancient
M4A1,rifle,de_ancient
M4A4,rifle,de_ancient
Galil AR,rifle,de_ancient
M4A1,rifle,de_ancient
AK-47,rifle,de_ancient
AK-47,rifle,de_ancient
Tec-9,pistol,de_ancient
Galil AR,rifle,de_ancient
MAC-10,smg,de_ancient
AK-47,rifle,de_ancient
AK-47,rifle,de_ancient
Five-SeveN,pistol,de_ancient
AWP,sniper,de_ancient
Five-SeveN,pistol,de_ancient
Five-SeveN,pistol,de_ancient
Five-SeveN,pistol,de_ancient
AK-47,rifle,de_ancient
M4A1,rifle,de_ancient
M4A1,rifle,de_ancient
M4A4,rifle,de_ancient
AK-47,rifle,de_ancient
M4A1,rifle,de_ancient
AWP,sniper,de_ancient
MAC-10,smg,de_ancient
AK-47,rifle,de_ancient
AK-47,rifle,de_ancient
Galil AR,rifle,de_ancient
P250,pistol,de_ancient
MAC-10,smg,de_ancient
P250,pistol,de_ancient
AK-47,rifle,de_ancient
